OWNER_ID,OWNER_AGE,OWNER_GENDER,DISTRICT,DISTRICT_QUARTER,BREED1,BREED1_MIXED,BREED2,BREED2_MIXED,DOG_BIRTH_YEAR,DOG_GENDER,COLOR
104305,31-40,female,7,72,English Cocker Spaniel,,,,2010,female,brown mold
104317,21-30,male,11,111,Pinscher,,,,2010,male,black
104319,51-60,female,12,123,Labrador Retriever,,,,2010,female,black
104322,51-60,male,10,101,Mischling gross,,,,2003,female,black-and-white
104364,41-50,male,7,73,Scottish Terrier,,,,2009,male,blotched
104405,41-50,female,3,31,Irish Terrier,,,,2004,male,red
104406,41-50,male,9,92,Cocker Spaniel,,,,2004,female,golden
104427,31-40,female,10,101,Deutscher Pinscher,,,,2010,female,brown / red
104433,41-50,female,6,63,Bolonka Zwetna,,,,2010,male,black-and-white
104435,31-40,male,10,101,Mops,,,,2007,male,beige / black
104441,41-50,female,2,21,Cocker Spaniel,,,,2010,male,beige
104451,51-60,female,12,123,Yorkshire Terrier,,,,2010,male,black / tan
104543,71-80,female,7,71,Französische Bulldogge,,,,2010,female,blotched
104568,71-80,female,7,71,Lhasa Apso,,Malteser,,2014,female,black / brown
104571,41-50,female,3,31,Malteser,,,,2009,male,White
104641,41-50,female,11,115,Mops,,,,2010,female,beige
104643,51-60,female,9,92,Foxterrier,,,,2010,male,tricolor
104643,51-60,female,9,92,Bolonka Zwetna,,,,2014,female,brown
104651,51-60,female,6,61,Chihuahua,,,,2009,female,black / brown
104651,51-60,female,6,61,Chihuahua,,,,2008,female,black / tan
104688,21-30,female,10,101,Mischling klein,,,,2010,female,Brown black
104705,51-60,female,8,83,Manchester Terrier,,,,2005,male,black
104706,41-50,female,7,72,Cocker Spaniel,Mixed,,,2010,female,blond color
104714,41-50,female,6,61,Labrador Retriever,,,,2013,female,blond color
104715,71-80,female,6,63,Pointer,,,,2009,female,white / orange
104733,51-60,male,9,91,Labrador Retriever,,,,2006,male,brown
104733,51-60,male,9,91,Labrador Retriever,,,,2009,male,black
104740,61-70,female,9,92,Tibetan Spaniel,,,,2010,female,sable
104750,61-70,female,10,102,Jack Russel Terrier,,,,2004,male,white / brown / black
104764,41-50,male,5,51,Shih Tzu,,,,2008,male,black-and-white
104765,71-80,female,7,74,Dackel,,Yorkshire Terrier,,2014,male,gray / beige
104777,21-30,male,11,119,Mops,,,,2010,male,black
104778,31-40,male,11,119,Samojede,,,,2010,male,White
104830,51-60,female,9,91,Yorkshire Terrier,Mixed,,,2008,female,dark brindle
104833,41-50,male,11,119,Chihuahua,,,,2006,male,multicolored
104848,51-60,female,7,72,Pinscher,,,,1999,female,black / white / brown
104860,31-40,female,1,13,Zwergspitz,,,,2005,male,red
104864,61-70,female,12,121,Yorkshire Terrier,,,,2010,male,black / brown
104895,41-50,male,11,111,Jack Russel Terrier,,,,2012,female,White
104896,31-40,female,3,33,Chihuahua,,,,2010,female,black-and-white
104897,31-40,female,10,101,Galgo Español,,,,2008,male,beige
104899,51-60,male,4,41,Dalmatiner,,,,2005,female,White black
104911,71-80,female,9,92,Pekingese,,,,2009,male,brown
104923,81-90,male,7,71,Rauhaar Dackel,,,,2002,male,saufarben
104940,31-40,female,3,33,Belgischer Schäfer,,,,2005,male,beige
104941,71-80,female,8,83,Golden Retriever,,Labrador Retriever,,2010,male,blond color
104943,41-50,female,10,102,Mischling klein,,,,2010,male,black
104945,31-40,female,9,92,Boston Terrier,,,,2006,male,black-and-white
104980,41-50,male,12,122,Chihuahua,,,,2013,male,brown
104993,41-50,female,12,123,Mischling klein,,,,2009,male,four-color
104994,71-80,male,7,74,Beagle,,,,2006,male,tricolor
105001,51-60,male,2,24,Magyar Viszla,,,,2008,male,russet
105007,31-40,male,11,115,Yorkshire Terrier,,,,2006,female,black / tan
105016,41-50,male,10,101,Schäfer,Mixed,,,2002,male,brown brindle
105033,51-60,female,3,34,Mischling klein,,,,2003,female,brown
105057,41-50,female,6,61,Zwergschnauzer,,,,2010,male,pepper salt
105066,51-60,female,2,21,Mischling klein,,,,2010,female,brown
105067,31-40,female,6,61,Pudel,,Cavalier King Charles Spaniel,,2010,female,White Brown
105072,71-80,male,7,73,Foxterrier,,,,2010,female,tricolor
105084,31-40,male,9,92,Labrador Retriever,,,,2010,male,brown
105102,51-60,male,4,42,Mischling klein,,,,2009,female,black
105122,31-40,female,10,101,Continental Bulldog,,,,2010,male,brown / red
105124,31-40,female,4,44,Kerry Blue Terrier,,,,2006,female,black
105126,31-40,female,6,61,Labrador Retriever,,,,2007,female,black
105134,21-30,male,11,115,Appenzeller Sennenhund,,,,2007,male,tricolor
105151,51-60,female,11,111,Labrador Retriever,,Golden Retriever,,2010,female,blond color
105152,61-70,female,10,101,Mischling klein,,,,2006,male,black / beige
105153,31-40,male,8,82,Continental Bulldog,,,,2011,male,brown brindle
105170,31-40,male,11,115,Golden Retriever,,Deutscher Schäfer,,2005,male,black / brown
105172,31-40,female,11,119,Golden Retriever,,,,2010,female,golden
105176,51-60,female,8,83,Cairn Terrier,,,,2010,female,cream
105221,31-40,male,11,119,Mops,,,,2010,female,beige / black
105227,51-60,male,11,111,Belgischer Schäfer,,,,2011,male,black
105228,31-40,male,9,92,Terrier,Mixed,,,2004,female,Brown beige
105237,81-90,female,3,31,Pinscher,Mixed,,,2004,female,black-and-white
105254,51-60,female,2,21,Labrador Retriever,,,,2002,female,black
105261,41-50,female,7,71,Tibet Terrier,,,,2002,male,sable / white
105263,51-60,male,2,23,Mischling klein,,,,2010,female,tricolor
105267,21-30,female,12,121,Chihuahua,,,,2010,male,tan
105270,61-70,male,10,101,Dackel,,,,2008,male,saufarben
105273,61-70,male,10,101,West Highland White Terrier,,,,2004,female,White
105274,21-30,female,8,81,Yorkshire Terrier,,,,2010,female,black
105298,51-60,female,11,119,Bolonka Zwetna,,,,2014,male,White black
105312,41-50,female,11,111,Pekingese,,,,2010,female,beige
105327,51-60,male,10,101,Mischling gross,,,,2013,male,black / brown / white
105343,41-50,female,11,111,Chihuahua,,,,2010,female,brown / white
105343,41-50,female,11,111,Chihuahua,,,,2011,female,black-and-white
105343,41-50,female,11,111,Chihuahua,,,,2010,female,brown
105347,51-60,female,6,63,Mischling klein,,,,2007,female,black
105372,71-80,female,7,73,Chihuahua,,,,2009,female,tricolor
105384,41-50,female,7,72,Jack Russel Terrier,,,,2004,male,tricolor
105384,41-50,female,7,72,Jack Russel Terrier,,,,2008,male,tricolor
105388,31-40,female,11,115,Border Collie,,Schäfer,,2010,male,black-and-white
105390,41-50,female,12,123,Malteser,,,,2010,male,White
105393,51-60,female,9,91,Border Terrier,,,,2012,male,red
105393,51-60,female,9,91,Border Terrier,,,,2010,female,blue / tan
105410,51-60,female,3,31,Shih Tzu,,,,2004,female,beige
105419,41-50,female,9,91,Zwergspitz,,,,2004,female,black
105436,41-50,male,2,21,Samojede,,,,2005,male,White
105438,41-50,male,9,92,American Bulldog,,,,2005,male,White Brown
105439,31-40,male,10,101,Cavalier King Charles Spaniel,,,,2014,female,brown / white
105446,21-30,male,11,119,Appenzeller Sennenhund,Mixed,,,2008,male,black / brown
105466,31-40,male,2,23,Bordeaux Dogge,,,,2011,female,red
105472,31-40,female,3,34,Schäfer,Mixed,,,2007,female,beige
105472,31-40,female,3,34,Schäfer,Mixed,,,2007,female,Brown black
105482,41-50,male,2,21,Labrador Retriever,,,,2010,male,yellow
105485,31-40,female,7,72,Beagle,,,,2009,female,tricolor
105486,31-40,female,9,91,Whippet,,,,2010,female,gray / white
105487,51-60,male,7,72,Labrador Retriever,,Pudel,,2010,male,tan
105506,51-60,female,2,23,Grosspudel,,,,2005,male,black
105512,41-50,female,11,111,Border Collie,,Bergamasker,,2014,female,tricolor
105520,31-40,female,11,119,Cocker Spaniel,,,,2010,male,brown
105547,51-60,female,8,83,Dachshund,,,,2010,male,black / tan
105548,41-50,female,6,63,Mischling klein,,,,2010,female,black
105552,31-40,male,7,72,Labrador Retriever,,,,2009,female,black
105554,51-60,female,11,119,Toy Pudel,,,,2010,male,black-and-white
105556,31-40,female,8,82,Akita Inu,,,,2001,male,White
105585,41-50,female,9,92,Chinese Crested,,,,2010,male,hairless
105585,41-50,female,9,92,Chinese Crested,,,,2010,male,White
105585,41-50,female,9,92,Chinese Crested,,,,2008,male,White Brown
105585,41-50,female,9,92,Chinese Crested,,,,2011,female,White Brown
105585,41-50,female,9,92,Chinese Crested,,,,2009,male,black
105585,41-50,female,9,92,Papillon,,,,2014,male,black-and-white
105585,41-50,female,9,92,Papillon,,,,2013,male,black-and-white
105585,41-50,female,9,92,Papillon,,,,2012,female,tricolor
105592,51-60,male,3,31,Miniature Australien Shepard,,,,2008,female,tricolor
105592,51-60,male,3,31,Golden Retriever,,,,2007,female,golden
105602,31-40,female,9,92,Border Collie,,,,2010,male,black-and-white
105605,51-60,female,6,61,Pudel,,,,2011,male,black-and-white
105617,31-40,female,5,52,Cocker Spaniel,,,,2008,female,black / brown
105619,31-40,male,8,81,Spaniel,,,,2008,female,Red White
105626,51-60,male,9,91,Chihuahua,,,,2013,female,Gray
105629,31-40,female,6,61,Pekingese,,,,2011,female,brown
105630,41-50,female,6,61,Labradoodle,,,,2010,female,blond color
105631,61-70,male,10,102,Lagotto Romagnolo,,,,2011,male,brown
105663,71-80,female,10,101,Havaneser,,,,2014,male,black-and-white
105668,31-40,female,12,122,Pekingese,,,,2009,male,beige
105685,41-50,male,4,42,Labrador Retriever,,,,2005,female,brown
105690,31-40,female,2,24,Beagle,,,,2008,female,black / brown / white
105692,61-70,female,8,83,Langhaardackel,,,,2010,male,maroon
105698,61-70,female,8,81,Miniature Bull Terrier,,,,2011,female,White
105699,31-40,female,11,111,Zwergspitz,,,,2010,female,orange
105717,41-50,female,6,61,Irish Terrier,,,,2013,female,red
105717,41-50,female,6,61,Deutscher Schäfer,,,,2015,male,black
105743,91-100,female,7,72,Sennenhund,Mixed,,,2005,female,tricolor
105759,41-50,female,1,11,Schnauzer,,Berger Picard,,2003,female,black / gray
105761,51-60,male,11,115,Foxterrier,,,,2011,female,white / black / brown
105784,51-60,male,9,91,Border Collie,,,,2010,male,tricolor
105790,31-40,male,6,61,Mops,,,,2003,male,beige
105792,31-40,male,6,61,Mops,,,,2006,male,beige
105870,71-80,female,3,33,Labrador Retriever,,,,2007,female,black
105885,21-30,male,5,52,Mops,,,,2011,female,beige
105938,21-30,male,8,82,Appenzeller,,Border Collie,,2012,female,tricolor
105957,31-40,female,11,119,Parson Jack Russell Terrier,,,,2010,female,tricolor
105957,31-40,female,11,119,Basset,,,,2010,male,tricolor
105967,31-40,female,4,42,Jack Russel Terrier,Mixed,,,2005,female,black / brown
105975,51-60,female,8,81,Labrador Retriever,,,,2010,male,black
105983,41-50,male,6,61,Chihuahua,,,,2010,male,tricolor
105989,41-50,female,10,101,Labradoodle,,,,2010,female,brown
106004,51-60,female,11,115,Chihuahua,,,,2010,female,beige
106004,51-60,female,11,115,Chihuahua,,,,2008,female,tricolor
106019,31-40,male,11,115,Mops,,,,2011,male,black
106020,61-70,female,8,83,Mittelpudel,,,,2010,female,silver
106057,61-70,female,9,91,Lhasa Apso,,,,2004,male,White
106059,61-70,male,9,92,Mischling klein,,,,2010,male,tricolor
106077,41-50,male,3,34,Shih Tzu,,,,2011,male,tricolor
106079,41-50,male,3,31,Affenpinscher,,,,2007,male,black
106133,51-60,female,7,74,Parson Russell Terrier,,,,2010,male,White Brown
106169,31-40,female,12,123,Cairn Terrier,,,,2008,male,beige
106181,71-80,female,10,101,West Highland White Terrier,,,,2011,female,White
106193,51-60,male,10,101,Yorkshire Terrier,,,,2010,female,blue / tan
106194,41-50,male,6,63,Lagotto Romagnolo,,,,2011,male,brown / white
106194,41-50,male,6,63,Slovensky Cuvac,,,,2014,male,White
106226,41-50,female,10,101,Parson Russell Terrier,,,,2008,female,tricolor
106243,31-40,female,8,81,Chihuahua,,,,2005,male,brown
106243,31-40,female,8,81,Chihuahua,,,,2008,male,brown
106280,21-30,female,11,119,Chihuahua,,,,2008,male,White black
106297,31-40,female,10,102,Schäfer,,Sennenhund,,2007,female,black / brown
106313,71-80,female,1,14,Pudel,,,,2006,female,silver
106375,31-40,female,10,102,Malteser,,,,2010,female,White
106388,51-60,female,11,111,Shiba Inu,,,,2011,female,red
106389,41-50,female,11,115,Löwchen,,,,2010,female,black / brown
106422,41-50,female,7,74,Golden Retriever,,,,2003,male,blond color
106426,31-40,female,3,33,Zwergpinscher,,,,2011,male,black / brown
106477,41-50,male,9,91,Boxer,,,,2010,male,Brown black
106513,51-60,male,7,74,Labrador Retriever,,,,2004,male,black
106514,41-50,female,8,83,Australian Shepherd,,Pudel,,2011,male,blue / merle
106522,31-40,female,9,92,Chihuahua,,,,2010,female,beige
106531,21-30,female,8,83,Chihuahua,,,,2010,male,brown
106534,21-30,female,3,34,Chihuahua,,,,2011,male,beige / white
106537,21-30,female,12,122,Mischling klein,,,,2011,female,beige
106561,41-50,male,10,101,Yorkshire Terrier,,,,2011,male,black / brown
106574,51-60,male,11,115,Shih Tzu,,,,2000,female,brown / white
106607,31-40,female,6,61,Boxer,,Leonberger,,2007,male,blotched
106619,71-80,female,3,31,Dackel,,Rauhaar Dackel,,2000,male,wildsau color
106655,41-50,female,4,44,Golden Retriever,,,,2011,male,golden
106658,31-40,female,2,21,Kooiker,,,,2011,male,white / orange
106666,31-40,female,9,91,Mops,,,,2008,male,black
106705,71-80,female,8,81,Pudel,,,,2010,female,black-and-white
106713,81-90,female,7,74,Katalanischer Schäferhund,,,,2004,male,partridge
106733,51-60,female,6,63,Border Collie,,,,2011,female,tricolor
106762,51-60,female,10,101,Irish Setter,,,,2011,male,mahogany
106763,31-40,female,11,111,Chihuahua,,,,2011,female,black / brown / white
106765,41-50,female,7,74,Golden Retriever,,,,2011,male,golden
106790,31-40,female,10,101,Pudel,,Malteser,,2009,female,black-and-white
106798,31-40,female,5,52,Golden Retriever,,,,2010,male,golden
106826,61-70,female,9,91,Lagotto Romagnolo,,,,2011,male,White Brown
106831,31-40,female,9,92,Jack Russel Terrier,,,,2011,female,tricolor
106833,31-40,male,10,102,Münsterländer,,,,2010,female,brown / white
106835,21-30,male,10,102,Deutscher Jagdterrier,,,,2012,male,Red Black
106838,31-40,male,9,91,Yorkshire Terrier,,,,2010,female,black / tan
106839,21-30,female,4,44,Papillon,,,,2004,male,White Brown
106864,71-80,male,4,42,Mischling klein,,,,2005,female,brown / white
106918,41-50,female,7,72,Dackel,,Labrador Retriever,,2009,female,black
106922,61-70,female,9,92,Chihuahua,,,,2010,male,brown
106923,21-30,male,9,91,Mops,,,,2011,male,beige / black
106931,31-40,male,4,44,Mischling klein,,,,2001,male,Brown beige
106933,51-60,female,3,31,Mischling klein,,,,2010,male,tricolor
106969,31-40,male,9,91,Französische Bulldogge,,,,2011,female,brown black brindle
106976,51-60,female,7,73,Zwergpudel,,,,2011,female,apricot
106979,31-40,female,2,21,Mops,,,,2011,male,beige
106980,41-50,female,6,63,Havaneser,,,,2010,female,brown / white
106981,41-50,male,12,123,Yorkshire Terrier,,,,2006,female,black / tan
106996,71-80,female,10,101,Mischling klein,,,,2005,male,white / brown / black
107005,61-70,female,6,63,Bolonka Zwetna,,,,2011,female,sable beige
107010,41-50,female,3,34,Mops,,,,2009,female,sand-colored
107028,31-40,male,4,42,Bergamasker,Mixed,,,2004,male,White Brown
107030,31-40,female,12,123,Malteser,,,,2011,female,White
107082,71-80,female,10,101,Nova Scotia Duck Tolling Retriever,,,,2011,female,White Brown
107091,31-40,female,9,92,Zwergpinscher,,,,2002,female,black / brown
107093,31-40,female,5,52,Schäfer,Mixed,,,2009,male,black / brown / beige
107104,51-60,male,9,92,Shih Tzu,,,,2011,male,beige / white
107105,41-50,male,2,21,Französische Bulldogge,,,,2011,female,White Brown
107108,51-60,female,8,83,Mops,,,,2011,female,black
107113,31-40,female,1,14,Jack Russel Terrier,,,,2007,female,White black
107131,31-40,female,3,34,Labrador Retriever,,,,2011,female,black
107158,31-40,male,7,71,Samojede,,,,2011,male,White
107302,41-50,male,10,102,Rhodesian Ridgeback,,,,2011,female,wheat
107323,31-40,female,1,13,Französische Bulldogge,,,,2011,female,blotched
107327,31-40,female,11,115,Golden Retriever,,Appenzeller Sennenhund,,2010,male,black / brown
107337,41-50,female,11,115,Mops,,,,2011,female,beige
107338,41-50,female,11,111,Chihuahua,,,,2011,female,white / cream
107339,31-40,female,9,92,West Highland White Terrier,,,,2009,male,White
107341,31-40,female,11,115,Irish Terrier,,,,2009,female,red
107353,31-40,female,7,71,Spitz,,,,2007,male,White
107378,41-50,male,4,42,Beagle,,,,2009,female,tricolor
107390,51-60,male,8,83,Yorkshire Terrier,,,,2011,male,blue / tan
107450,51-60,female,2,21,Labrador Retriever,,,,2011,female,brown
107470,41-50,male,9,92,Cocker Spaniel,,,,2010,male,red
107472,61-70,female,6,61,Tibet Terrier,,,,2010,male,black-and-white
107493,61-70,female,3,31,Chihuahua,,Mops,,2010,female,brown
107493,61-70,female,3,31,Chihuahua,,,,2011,female,blotched
107496,51-60,female,7,71,Mischling klein,,,,2010,female,beige
107498,41-50,male,3,31,Golden Retriever,,Labrador Retriever,,2011,male,golden
107513,31-40,female,2,21,Appenzeller,,Berner Sennenhund,,2012,female,black-and-white
107528,21-30,female,5,52,Bolonka Zwetna,,,,2011,female,brown
107537,31-40,female,11,119,Chihuahua,,,,2008,male,Red White
107591,41-50,female,3,31,Jack Russel Terrier,,,,2011,male,tricolor
107602,61-70,male,11,111,Deutscher Schäfer,,,,2010,male,Brown black
107606,31-40,female,9,91,Zwergpinscher,,Dachshund,,2006,male,black / brown
107607,31-40,female,9,91,Rhodesian Ridgeback,,,,2011,male,red-wheaten
107614,51-60,male,4,41,Riesenschnauzer,,,,2010,male,black
107616,21-30,female,9,92,Mops,,,,2011,male,beige
107620,61-70,female,12,121,Airedale Terrier,,,,2011,male,Red Black
107629,41-50,female,2,23,Mischling klein,,,,2011,male,black yellow
107636,41-50,female,6,61,Mischling klein,,,,2009,male,cream
107650,31-40,female,11,111,Labrador Retriever,,,,2010,female,black
107650,31-40,female,11,111,Tibetan Spaniel,,,,2005,male,black
107652,61-70,male,6,61,Mischling klein,,,,2010,female,beige
107708,31-40,male,11,119,Terrier,,,,2010,female,black / brown
107752,61-70,female,8,81,Malteser,,,,2013,female,White
107775,41-50,male,11,119,Mittelschnauzer,,,,2011,male,black
107794,21-30,female,5,52,Flat Coated Retriever,,,,2010,male,black
107798,31-40,male,2,21,Boston Terrier,,,,2006,male,white / brown / black
107841,41-50,female,12,122,Lhasa Apso,,,,2013,female,red / beige
107841,41-50,female,12,122,Lhasa Apso,,,,2009,male,red
107855,31-40,female,12,122,Zwergspitz,,,,2011,female,beige
107857,21-30,female,12,122,Mischling klein,,,,2010,female,brown
